Group,Recipe Name,File Name,Completeness Score,Published/Removed/Merged
group_298,MERGED: 2018/10/16 Adlai Carrot Rice,merged_209_65d496cf977bcd0001feeba6.json,N/A,Merged
group_299,2018/10/11 Lunch Bangus And Broccoli Carrots,165_65d49737977bcd0001feedb0.json,106,Published
group_299,2018/10/11 Lunch Bangus And Broccoli Carrots,162_65d49737977bcd0001feedb0.json,106,Removed
group_299,MERGED: 2018/10/11 Lunch Bangus And Broccoli Carrots,merged_165_65d49737977bcd0001feedb0.json,N/A,Merged
group_300,Herbed Broccoli And Cauliflower,341_65d495cd977bcd0001fee600.json,104,Published
group_300,Herbed Broccoli And Cauliflower,338_65d495cd977bcd0001fee600.json,104,Removed
group_300,MERGED: Herbed Broccoli And Cauliflower,merged_341_65d495cd977bcd0001fee600.json,N/A,Merged
group_301,Porkchop Adlai Fried Rice,127_65d49793977bcd0001feef59.json,109,Published
group_301,Porkchop Adlai Fried Rice,130_65d49793977bcd0001feef59.json,109,Removed
group_301,MERGED: Porkchop Adlai Fried Rice,merged_127_65d49793977bcd0001feef59.json,N/A,Merged
group_302,Yellow Pepper With Sunflower Seeds,322_65d495ed977bcd0001fee6b1.json,103,Published
group_302,Yellow Pepper With Sunflower Seeds,325_65d495ed977bcd0001fee6b1.json,103,Removed
group_302,MERGED: Yellow Pepper With Sunflower Seeds,merged_322_65d495ed977bcd0001fee6b1.json,N/A,Merged
group_303,Shirataki Black Olives Noodles,351_65d495bc977bcd0001fee59a.json,101,Published
group_303,Shirataki Black Olives Noodles,348_65d495bc977bcd0001fee59a.json,101,Removed
group_303,MERGED: Shirataki Black Olives Noodles,merged_351_65d495bc977bcd0001fee59a.json,N/A,Merged
group_304,Beef Honey Onion,235_65d4969d977bcd0001feea7f.json,104,Published
group_304,Beef Honey Onion,232_65d4969d977bcd0001feea7f.json,104,Removed
group_304,MERGED: Beef Honey Onion,merged_235_65d4969d977bcd0001feea7f.json,N/A,Merged
group_305,Honey Mustard Chicken Pomelo Salad,175_65d49725977bcd0001feed4d.json,108,Published
group_305,Honey Mustard Chicken Pomelo Salad,172_65d49725977bcd0001feed4d.json,108,Removed
group_305,MERGED: Honey Mustard Chicken Pomelo Salad,merged_175_65d49725977bcd0001feed4d.json,N/A,Merged
group_306,Healthyfied Creamy Parmesan Garlic Salmon,122_65d497a2977bcd0001feefa0.json,105,Published
group_306,Healthyfied Creamy Parmesan Garlic Salmon,125_65d497a2977bcd0001feefa0.json,105,Removed
group_306,MERGED: Healthyfied Creamy Parmesan Garlic Salmon,merged_122_65d497a2977bcd0001feefa0.json,N/A,Merged
group_307,Beef Tendon Kaldereta,035_65d496fa977bcd0001feec80.json,110,Published
group_307,Beef Tendon Kaldereta,032_65d496fa977bcd0001feec80.json,110,Removed
group_307,MERGED: Beef Tendon Kaldereta,merged_035_65d496fa977bcd0001feec80.json,N/A,Merged
group_308,Zucchini Chips,335_65d495d6977bcd0001fee638.json,102,Published
group_308,Zucchini Chips,332_65d495d6977bcd0001fee638.json,102,Removed
group_308,MERGED: Zucchini Chips,merged_335_65d495d6977bcd0001fee638.json,N/A,Merged
group_309,2018/11/07 Dinner Adlai Adobo,275_65d4964c977bcd0001fee8c4.json,106,Published
group_309,2018/11/07 Dinner Adlai Adobo,272_65d4964c977bcd0001fee8c4.json,106,Removed
group_309,MERGED: 2018/11/07 Dinner Adlai Adobo,merged_275_65d4964c977bcd0001fee8c4.json,N/A,Merged
group_310,Chicken Chopseuy,037_65d496e4977bcd0001feec14.json,110,Published
group_310,Chicken Chopseuy,040_65d496e4977bcd0001feec14.json,110,Removed
group_310,MERGED: Chicken Chopseuy,merged_037_65d496e4977bcd0001feec14.json,N/A,Merged
group_311,Egg Garlic Adlai Fried Rice,241_65d49694977bcd0001feea4d.json,106,Published
group_311,Egg Garlic Adlai Fried Rice,238_65d49694977bcd0001feea4d.json,106,Removed
group_311,MERGED: Egg Garlic Adlai Fried Rice,merged_241_65d49694977bcd0001feea4d.json,N/A,Merged
group_312,Sky High Fibre Creamy Toast Plain,062_65d49675977bcd0001fee9ac.json,106,Published
group_312,Sky High Fibre Creamy Toast Plain,065_65d49675977bcd0001fee9ac.json,106,Removed
group_312,MERGED: Sky High Fibre Creamy Toast Plain,merged_062_65d49675977bcd0001fee9ac.json,N/A,Merged
group_313,Healthyfied Pinoy Style Meal,002_65d497a4977bcd0001feefa9.json,105,Published
group_313,Healthyfied Pinoy Style Meal,005_65d497a4977bcd0001feefa9.json,105,Removed
group_313,MERGED: Healthyfied Pinoy Style Meal,merged_002_65d497a4977bcd0001feefa9.json,N/A,Merged
group_314,2018/11/02 Lunch Vegetables,319_65d495f6977bcd0001fee6e7.json,107,Published
group_314,2018/11/02 Lunch Vegetables,316_65d495f6977bcd0001fee6e7.json,107,Removed
group_314,MERGED: 2018/11/02 Lunch Vegetables,merged_319_65d495f6977bcd0001fee6e7.json,N/A,Merged
group_315,2018/10/04 Lunch,159_65d49743977bcd0001feedee.json,110,Published
group_315,2018/10/04 Lunch,156_65d49743977bcd0001feedee.json,110,Removed
group_315,MERGED: 2018/10/04 Lunch,merged_159_65d49743977bcd0001feedee.json,N/A,Merged
group_316,Ginataang Kalabasa,022_65d4971c977bcd0001feed24.json,105,Published
group_316,Ginataang Kalabasa,019_65d4971c977bcd0001feed24.json,105,Removed
group_316,MERGED: Ginataang Kalabasa,merged_022_65d4971c977bcd0001feed24.json,N/A,Merged
group_317,2018/12/09 Dinner,179_65d49711977bcd0001feeced.json,110,Published
group_317,2018/12/09 Dinner,182_65d49711977bcd0001feeced.json,110,Removed
group_317,MERGED: 2018/12/09 Dinner,merged_179_65d49711977bcd0001feeced.json,N/A,Merged
group_318,White Christmas Salad,098_65d495d8977bcd0001fee63f.json,104,Published
group_318,White Christmas Salad,101_65d495d8977bcd0001fee63f.json,104,Removed
group_318,MERGED: White Christmas Salad,merged_098_65d495d8977bcd0001fee63f.json,N/A,Merged
group_319,Mushroom Meaty Sauce,219_65d496b5977bcd0001feeb0b.json,110,Published
group_319,Mushroom Meaty Sauce,222_65d496b5977bcd0001feeb0b.json,110,Removed
group_319,MERGED: Mushroom Meaty Sauce,merged_219_65d496b5977bcd0001feeb0b.json,N/A,Merged
group_320,Cream Dory Bellpepper Basil,190_65d496f9977bcd0001feec77.json,104,Published
group_320,Cream Dory Bellpepper Basil,187_65d496f9977bcd0001feec77.json,104,Removed
group_320,MERGED: Cream Dory Bellpepper Basil,merged_190_65d496f9977bcd0001feec77.json,N/A,Merged
group_321,Toasted Tinola Chicken,216_65d496ba977bcd0001feeb2d.json,106,Published
group_321,Toasted Tinola Chicken,219_65d496ba977bcd0001feeb2d.json,106,Removed
group_321,MERGED: Toasted Tinola Chicken,merged_216_65d496ba977bcd0001feeb2d.json,N/A,Merged
group_322,Condo Dinner,110_65d497bc977bcd0001fef01f.json,102,Published
group_322,Condo Dinner,107_65d497bc977bcd0001fef01f.json,102,Removed
group_322,MERGED: Condo Dinner,merged_110_65d497bc977bcd0001fef01f.json,N/A,Merged
group_323,Beef Egg Patty (One Patty Per Serving About 3” Dia),276_65d49645977bcd0001fee89e.json,108,Published
group_323,Beef Egg Patty (One Patty Per Serving About 3” Dia),279_65d49645977bcd0001fee89e.json,108,Removed
group_323,MERGED: Beef Egg Patty (One Patty Per Serving About 3” Dia),merged_276_65d49645977bcd0001fee89e.json,N/A,Merged
group_324,Young Corn In Coconut Aminos And Orange Juice,350_65d495bd977bcd0001fee5a3.json,99,Published
group_324,Young Corn In Coconut Aminos And Orange Juice,347_65d495bd977bcd0001fee5a3.json,99,Removed
group_324,MERGED: Young Corn In Coconut Aminos And Orange Juice,merged_350_65d495bd977bcd0001fee5a3.json,N/A,Merged
group_325,Garlic Paprika Salmon Tail,237_65d49697977bcd0001feea5a.json,104,Published
group_325,Garlic Paprika Salmon Tail,240_65d49697977bcd0001feea5a.json,104,Removed
group_325,MERGED: Garlic Paprika Salmon Tail,merged_237_65d49697977bcd0001feea5a.json,N/A,Merged
group_326,Roast Turkey Salad,327_65d495e2977bcd0001fee675.json,103,Published
group_326,Roast Turkey Salad,330_65d495e2977bcd0001fee675.json,103,Removed
group_326,MERGED: Roast Turkey Salad,merged_327_65d495e2977bcd0001fee675.json,N/A,Merged
group_327,Kimchi Beef Rice,007_65d49764977bcd0001feee9e.json,110,Published
group_327,Kimchi Beef Rice,010_65d49764977bcd0001feee9e.json,110,Removed
group_327,MERGED: Kimchi Beef Rice,merged_007_65d49764977bcd0001feee9e.json,N/A,Merged
group_328,Crunchy Seafood Red Salad,207_65d496cc977bcd0001feeb96.json,106,Published
group_328,Crunchy Seafood Red Salad,210_65d496cc977bcd0001feeb96.json,106,Removed
group_328,MERGED: Crunchy Seafood Red Salad,merged_207_65d496cc977bcd0001feeb96.json,N/A,Merged
group_329,Salad Dressing Honey Mustard,109_65d495b2977bcd0001fee565.json,98,Published
group_329,Salad Dressing Honey Mustard,106_65d495b2977bcd0001fee565.json,98,Removed
group_329,MERGED: Salad Dressing Honey Mustard,merged_109_65d495b2977bcd0001fee565.json,N/A,Merged
group_330,Meal 2020 11 15,059_65d4968f977bcd0001feea31.json,106,Published
group_330,Meal 2020 11 15,056_65d4968f977bcd0001feea31.json,106,Removed
group_330,MERGED: Meal 2020 11 15,merged_059_65d4968f977bcd0001feea31.json,N/A,Merged
group_331,Wagyu Cabbage Bowl,159_65d4973d977bcd0001feedce.json,110,Published
group_331,Wagyu Cabbage Bowl,162_65d4973d977bcd0001feedce.json,110,Removed
group_331,MERGED: Wagyu Cabbage Bowl,merged_159_65d4973d977bcd0001feedce.json,N/A,Merged
group_332,Refreshing Chicken Tomato Pasta,108_65d497bb977bcd0001fef017.json,103,Published
group_332,Refreshing Chicken Tomato Pasta,111_65d497bb977bcd0001fef017.json,103,Removed
group_332,MERGED: Refreshing Chicken Tomato Pasta,merged_108_65d497bb977bcd0001fef017.json,N/A,Merged
group_333,3/26 Lunch Bacon,129_65d49798977bcd0001feef73.json,110,Published
group_333,3/26 Lunch Bacon,126_65d49798977bcd0001feef73.json,110,Removed
group_333,MERGED: 3/26 Lunch Bacon,merged_129_65d49798977bcd0001feef73.json,N/A,Merged
group_334,Tomato Mushrooms,336_65d495d1977bcd0001fee618.json,106,Published
group_334,Tomato Mushrooms,339_65d495d1977bcd0001fee618.json,106,Removed
group_334,MERGED: Tomato Mushrooms,merged_336_65d495d1977bcd0001fee618.json,N/A,Merged
group_335,Vegetable Pancake,082_65d4961c977bcd0001fee7c3.json,102,Published
group_335,Vegetable Pancake,085_65d4961c977bcd0001fee7c3.json,102,Removed
group_335,MERGED: Vegetable Pancake,merged_082_65d4961c977bcd0001fee7c3.json,N/A,Merged
group_336,Mixed Cucumber Salad,199_65d496e2977bcd0001feec0d.json,107,Published
group_336,Mixed Cucumber Salad,196_65d496e2977bcd0001feec0d.json,107,Removed
group_336,MERGED: Mixed Cucumber Salad,merged_199_65d496e2977bcd0001feec0d.json,N/A,Merged
group_337,English Breakfast,026_65d4970a977bcd0001feeccf.json,98,Published
group_337,English Breakfast,029_65d4970a977bcd0001feeccf.json,98,Removed
group_337,MERGED: English Breakfast,merged_026_65d4970a977bcd0001feeccf.json,N/A,Merged
group_338,2018/11/08 Lunch,141_65d49770977bcd0001feeeda.json,104,Published
group_338,2018/11/08 Lunch,138_65d49770977bcd0001feeeda.json,104,Removed
group_338,MERGED: 2018/11/08 Lunch,merged_141_65d49770977bcd0001feeeda.json,N/A,Merged
group_339,Mexican Ground Beef,052_65d496a5977bcd0001feeaae.json,110,Published
group_339,Mexican Ground Beef,055_65d496a5977bcd0001feeaae.json,110,Removed
group_339,MERGED: Mexican Ground Beef,merged_052_65d496a5977bcd0001feeaae.json,N/A,Merged
group_340,Sweet And Sour Escabeche,169_65d4972e977bcd0001feed83.json,109,Published
group_340,Sweet And Sour Escabeche,166_65d4972e977bcd0001feed83.json,109,Removed
group_340,MERGED: Sweet And Sour Escabeche,merged_169_65d4972e977bcd0001feed83.json,N/A,Merged
group_341,No Mayo Coleslaw,091_65d4960a977bcd0001fee765.json,103,Published
group_341,No Mayo Coleslaw,088_65d4960a977bcd0001fee765.json,103,Removed
group_341,MERGED: No Mayo Coleslaw,merged_091_65d4960a977bcd0001fee765.json,N/A,Merged
group_342,2018/09/23 Dinner,168_65d4972c977bcd0001feed73.json,107,Published
group_342,2018/09/23 Dinner,171_65d4972c977bcd0001feed73.json,107,Removed
group_342,MERGED: 2018/09/23 Dinner,merged_168_65d4972c977bcd0001feed73.json,N/A,Merged
group_343,2018/11/07 Lunch Steak,132_65d4977e977bcd0001feef22.json,105,Published
group_343,2018/11/07 Lunch Steak,135_65d4977e977bcd0001feef22.json,105,Removed
group_343,MERGED: 2018/11/07 Lunch Steak,merged_132_65d4977e977bcd0001feef22.json,N/A,Merged
group_344,Almond Vanilla Protein Shake,048_65d496b1977bcd0001feeaf4.json,102,Published
group_344,Almond Vanilla Protein Shake,051_65d496b1977bcd0001feeaf4.json,102,Removed
group_344,MERGED: Almond Vanilla Protein Shake,merged_048_65d496b1977bcd0001feeaf4.json,N/A,Merged
group_345,2018/10/05 Dinner,115_65d497b4977bcd0001feeff8.json,102,Published
group_345,2018/10/05 Dinner,112_65d497b4977bcd0001feeff8.json,102,Removed
group_345,MERGED: 2018/10/05 Dinner,merged_115_65d497b4977bcd0001feeff8.json,N/A,Merged
group_346,Cajun Chicken,028_65d49702977bcd0001feeca4.json,107,Published
group_346,Cajun Chicken,031_65d49702977bcd0001feeca4.json,107,Removed
group_346,MERGED: Cajun Chicken,merged_028_65d49702977bcd0001feeca4.json,N/A,Merged
group_347,Tinola Manok,016_65d4973b977bcd0001feedc6.json,106,Published
group_347,Tinola Manok,019_65d4973b977bcd0001feedc6.json,106,Removed
group_347,MERGED: Tinola Manok,merged_016_65d4973b977bcd0001feedc6.json,N/A,Merged
group_348,Globe Lunch,119_65d497ae977bcd0001feefdb.json,99,Published
group_348,Globe Lunch,116_65d497ae977bcd0001feefdb.json,99,Removed
group_348,MERGED: Globe Lunch,merged_119_65d497ae977bcd0001feefdb.json,N/A,Merged
group_349,Mango Ensalada,322_65d495f2977bcd0001fee6d1.json,104,Published
group_349,Mango Ensalada,319_65d495f2977bcd0001fee6d1.json,104,Removed
group_349,MERGED: Mango Ensalada,merged_322_65d495f2977bcd0001fee6d1.json,N/A,Merged
